Date,Bajaj Open,Bajaj High,Bajaj Low,Bajaj Close,Bajaj Adj Close,Bajaj Volume
6/1/2018,2120,2120,2065.800049,2077.399902,2054.64624,604574
5/31/2018,2142.5,2145,2101,2109.899902,2086.790039,1323397
5/30/2018,2063.300049,2130,2056.25,2118.649902,2095.44458,1251508
5/29/2018,2105,2107,2065.050049,2077.100098,2054.349609,727259
5/28/2018,2125,2138,2086.25,2094.949951,2072.00415,806190
5/25/2018,2107,2151.899902,2103.5,2116,2092.82373,1342145
5/24/2018,2095.5,2109.800049,2068,2094.75,2071.806396,840932
5/23/2018,2148,2148,2066.199951,2078.399902,2055.635498,1443827
5/22/2018,2111,2177.899902,2110,2149.300049,2125.758789,1963373
5/21/2018,2125,2149,2080.550049,2105.449951,2082.38916,2376823
5/18/2018,2069.899902,2171.75,2065.649902,2149.649902,2126.104736,8316734
5/17/2018,1930,2087.800049,1906.099976,2066.5,2043.865723,5581203
5/16/2018,1892.5,1929,1872.900024,1919.949951,1898.921021,952836
5/15/2018,1865.25,1933.5,1854.5,1901.949951,1881.11792,1570302
5/14/2018,1863.099976,1883.949951,1842.949951,1864.5,1844.078247,642971
5/11/2018,1845,1880.75,1828.099976,1861.5,1841.111206,483249
5/10/2018,1852,1861.449951,1818,1837.400024,1817.275146,588792
5/9/2018,1875.099976,1875.099976,1845,1849.099976,1828.846924,645553
5/8/2018,1898.5,1898.5,1860,1868.400024,1847.935547,669757
5/7/2018,1865,1902,1856.050049,1895.449951,1874.689331,485519
5/4/2018,1880,1893.25,1851.650024,1857.400024,1837.056152,562177
5/3/2018,1905.050049,1906.75,1862.599976,1874.300049,1853.770996,471750
5/2/2018,1909,1936.75,1900,1905.099976,1884.233521,687083
4/30/2018,1924.900024,1924.900024,1894.800049,1907.699951,1886.805054,647210
4/27/2018,1912,1915.449951,1892.5,1901.150024,1880.326904,641591
4/26/2018,1909,1915,1876.599976,1892.099976,1871.376099,1098339
4/25/2018,1925.949951,1938.949951,1888.650024,1899.849976,1879.04126,677675
4/24/2018,1908,1933.25,1898.599976,1917.800049,1896.794556,784895
4/23/2018,1880,1919.75,1860.800049,1899.349976,1878.546509,762125
4/20/2018,1907.800049,1907.800049,1850.150024,1880.400024,1859.803955,1226196
4/19/2018,1935,1935.5,1908.150024,1913.300049,1892.343872,632589
4/18/2018,1946,1950.550049,1921.300049,1926.849976,1905.745361,462905
4/17/2018,1959.900024,1959.900024,1918,1935.050049,1913.855469,696203
4/16/2018,1913.949951,1950,1897.550049,1943.300049,1922.015381,772723
4/13/2018,1931,1948.849976,1907.599976,1914.349976,1893.382324,592886
4/12/2018,1923.75,1942.099976,1911.050049,1929.349976,1908.218018,535354
4/11/2018,1926,1955,1891.400024,1924.650024,1903.569458,1188976
4/10/2018,1950,1952.449951,1913.650024,1926.050049,1904.954102,1013811
4/9/2018,1942.599976,1967.75,1930.25,1944.25,1922.954956,1131792
4/6/2018,1919,1943.5,1908.849976,1937.599976,1916.377686,1612001
4/5/2018,1866,1922.099976,1866,1915.599976,1894.618652,1385959
4/4/2018,1840,1869.599976,1836.699951,1850.199951,1829.934937,1793441
4/3/2018,1820,1840,1801.599976,1834.25,1814.159668,1049457
4/2/2018,1769,1825,1769,1818.599976,1798.680908,633203
3/28/2018,1777,1793,1760.800049,1767.550049,1748.190308,986960
3/27/2018,1750,1798,1749.800049,1772.449951,1753.036621,1670239
3/26/2018,1698.900024,1748,1686,1741.599976,1722.524414,1288984
3/23/2018,1655,1695,1655,1685.300049,1666.841064,1088426
3/22/2018,1708,1720,1690.150024,1695.599976,1677.028198,1153716
3/21/2018,1674.5,1712,1665.5,1704.550049,1685.880249,1131098
3/20/2018,1627,1663.099976,1615.199951,1657.300049,1639.147705,1318758
3/19/2018,1698.900024,1698.900024,1627,1631.849976,1613.976563,848984
3/16/2018,1712,1724.650024,1681.050049,1687.900024,1669.412598,1017699
3/15/2018,1715.099976,1739.900024,1714,1726.25,1707.342529,739187
3/14/2018,1672,1720.900024,1668.25,1710.099976,1691.369263,848659
3/13/2018,1665.5,1698.849976,1663.599976,1680.699951,1662.291382,820802
3/12/2018,1663,1681.900024,1655.050049,1665.25,1647.01062,486187
3/9/2018,1635,1667.199951,1616.449951,1654.199951,1636.081665,839718
3/8/2018,1634.949951,1637.900024,1594.199951,1628.050049,1610.218262,663196
3/7/2018,1641,1648.650024,1606,1618.349976,1600.62439,644577
3/6/2018,1655,1671.849976,1627.599976,1637.75,1619.81189,944176
